Word,IPA,FREQcount,Zipf,CELEX,Equal # of Syllables
ontweien,ɔnt - ʋɛ - ɪ - ən,4,2.054472331202773,Ont - wK - j@,False
ontstijgen,ɔnt - stɛ - ɪ - ɣən,4,2.054472331202773,Ont - stK - G@,False
ontoereikendheid,ɔn - tu - rɛ - ɪ - kən - dhɛɪt,4,2.054472331202773,On - tu - rK - k@nt - hKt,False
ontcijfering,ɔnt - sɛ - ɪ - fə - rɪŋ,4,2.054472331202773,Ont - sK - f@ - rIN,False
onstabiliteit,ɔn - staː - bi - li - tɛ - ɪt,4,2.054472331202773,On - sta - bi - li - tKt,False
onscheidbaar,ɔn - sxɛ - ɪd - baːr,4,2.054472331202773,On - sxKd - bar,False
onheilsprofeet,ɔnh - ɛ - ɪl - sproː - feːt,4,2.054472331202773,On - hKls - pro - fet,False
ongebreideld,ɔn - ɣə - brɛ - ɪ - dəlt,4,2.054472331202773,ON - G@ - brK - d@lt,False
onfeilbaarheid,ɔn - fɛ - ɪl - baː - rhɛɪt,4,2.054472331202773,On - fKl - bar - hKt,False
onderwijsraad,ɔn - dər - ʋɛ - ɪs - raːt,4,2.054472331202773,On - d@r - wKs - rat,False
onderwijsinstelling,ɔn - dər - ʋɛ - ɪ - sɪn - stɛ - lɪŋ,4,2.054472331202773,On - d@r - wKs - In - stE - lIN,False
oliesjeik,oː - li - ʃɛ - ɪk,4,2.054472331202773,o - li - SKk,False
nullijn,nɵ - lɛ - ɪn,4,2.054472331202773,n} - lKn,False
noodsein,noːd - sɛ - ɪn,4,2.054472331202773,not - sKn,False
nijpend,nɛ - ɪ - pənt,4,2.054472331202773,nK - p@nt,False
mijnstreek,mɛ - ɪn - streːk,4,2.054472331202773,mKn - strek,False
mijningenieur,mɛ - ɪ - nɪŋ - eː - ni - ɵr,4,2.054472331202773,mKn - In - Z@n - j|r,False
middellijn,mɪ - dɛ - lɛ - ɪn,4,2.054472331202773,mI - d@ - lKn,False
middagtrein,mɪ - dɑx - trɛ - ɪn,4,2.054472331202773,mI - dAx - trKn,False
menselijkerwijs,mɛn - sə - lə - kər - ʋɛ - ɪs,4,2.054472331202773,mEn - s@ - l@ - k@r - wKs,False
melktijd,mɛlk - tɛ - ɪt,4,2.054472331202773,mElk - tKt,False
melkerij,mɛl - kə - rɛ - ɪ,4,2.054472331202773,mEl - k@ - rK,False
meestentijds,meː - stɛn - tɛ - ɪts,4,2.054472331202773,mes - t@n - tKts,False
magazijnbediende,maː - ɣaː - zɛ - ɪn - bə - din - də,4,2.054472331202773,mA - Ga - zKm - b@ - din - d@,False
loterijbriefje,loː - tɪː - rɛ - ɪ - brif - jə,4,2.054472331202773,lo - t@ - rK - brif - j@,False
logischerwijs,loː - ɣi - sər - ʋɛ - ɪs,4,2.054472331202773,lo - Gi - s@r - wKs,False
livrei,lɪ - vrɛ - ɪ,4,2.054472331202773,li - vrK,False
lijzijde,lɛ - ɪ - zɛ - ɪ - də,4,2.054472331202773,lK - zK - d@,False
lijvig,lɛ - ɪ - vəx,4,2.054472331202773,lK - v@x,False
lijnzaadolie,lɛ - ɪn - zaː - doː - li,4,2.054472331202773,lKn - zad - o - li,False
lijnzaad,lɛ - ɪn - zaːt,4,2.054472331202773,lKn - zat,False
lijfstraf,lɛ - ɪf - strɑf,4,2.054472331202773,lKf - strAf,False
lijfrente,lɛ - ɪ - frɛn - tə,4,2.054472331202773,lKf - rEn - t@,False
liefdadigheidsorganisatie,liv - daː - dɪxh - ɛ - ɪd - sɔr - ɣaː - ni - zaːt - si,4,2.054472331202773,liv - da - d@x - hKts - Or - Ga - ni - za - tsi,False
libertijn,li - bər - tɛ - ɪn,4,2.054472331202773,li - b@r - tKn,False
leisteen,lɛ - ɪ - steːn,4,2.054472331202773,lK - sten,False
leasen,leː - aː - zən,4,2.054472331202773,li - z@,False
landbouwingenieur,lɑnd - bʌʊ - ɪŋ - eː - ni - ɵr,4,2.054472331202773,lAnd - bMw - In - Z@n - j|r,False
landbouwbedrijf,lɑnd - bʌʊ - bɛ - drɛ - ɪf,4,2.054472331202773,lAnd - bMw - b@ - drKf,False
laattijdig,laː - tɛ - ɪ - dəx,4,2.054472331202773,la - tK - d@x,False
kwijten,kʋɛ - ɪ - tən,4,2.054472331202773,kwK - t@,False
kwaadsprekerij,kʋaːd - sprə - kə - rɛ - ɪ,4,2.054472331202773,kwat - spre - k@ - rK,False
kunstveiling,kɵnst - vɛ - ɪ - lɪŋ,4,2.054472331202773,k}nst - fK - lIN,False
kristallijnen,krɪ - stɑ - lɛ - ɪ - nən,4,2.054472331202773,krIs - tA - lK - n@,False
knoeierij,knu - jə - rɛ - ɪ,4,2.054472331202773,knu - j@ - rK,False
kletsmeier,klɛt - smɛ - ɪ - ər,4,2.054472331202773,klEts - mK - j@r,False
kijkuit,kɛ - ɪ - kœyt,4,2.054472331202773,kKk - Lt,False
kijkcijfer,kɛ - ɪk - sɛ - ɪ - fər,4,2.054472331202773,kKk - sK - f@r,False
keilen,kɛ - ɪ - lən,4,2.054472331202773,kK - l@,False
keerzij,kɪːr - zɛ - ɪ,4,2.054472331202773,ker - zK,False
kastijding,kɑ - stɛ - ɪ - dɪŋ,4,2.054472331202773,kAs - tK - dIN,False
kastelein,kɑ - stə - lɛ - ɪn,4,2.054472331202773,kAs - t@ - lKn,False
kasseien,kɑ - sɛ - ɪ - ən,4,2.054472331202773,kA - sK - j@,False
kamermeid,kaː - mər - mɛ - ɪt,4,2.054472331202773,ka - m@r - mKt,False
kaasfondue,kaː - sfɔn - dy - ə,4,2.054472331202773,kas - fOn - dy,False
jongenstijd,jɔŋ - ən - stɛ - ɪt,4,2.054472331202773,jO - N@s - tKt,False
issue,ɪ - sy - ə,4,2.054472331202773,I - Su,False
inwijdingsfeest,ɪn - ʋɛ - ɪ - dɪŋ - sfeːst,4,2.054472331202773,In - wK - dINs - fest,False
intakegesprek,ɪn - taː - kə - ɣə - sprɛk,4,2.054472331202773,In - tek - x@ - sprEk,False
intake,ɪn - taː - kə,4,2.054472331202773,In - tek,False
instijgen,ɪn - stɛ - ɪ - ɣən,4,2.054472331202773,In - stK - G@,False
inschrijvingsgeld,ɪnsx - rɛ - ɪ - vɪŋ - sxəlt,4,2.054472331202773,In - sxrK - vINs - xElt,False
ijveren,ɛ - ɪ - və - rən,4,2.054472331202773,K - v@ - r@,False
ijsregen,ɛ - ɪs - reː - ɣən,4,2.054472331202773,Ks - re - G@,False
ijlings,ɛ - ɪ - lɪŋs,4,2.054472331202773,K - lINs,False
horlepijp,hɔr - lə - pɛ - ɪp,4,2.054472331202773,hOr - l@ - pKp,False
hooimijt,hoːj - mɛ - ɪt,4,2.054472331202773,hoj - mKt,False
hoofdeind,hoːv - dɛ - ɪnt,4,2.054472331202773,hovd - Knt,False
hoofdeiland,hoːv - dɛ - ɪ - lɑnt,4,2.054472331202773,hoft - K - lAnt,False
honingwijn,hoː - nɪŋ - ʋɛ - ɪn,4,2.054472331202773,ho - nIN - wKn,False
heremijntijd,hɛ - reː - mɛ - ɪn - tɛ - ɪt,4,2.054472331202773,he - re - mKn - tKt,False
hemelrijk,heː - mɛl - rɛ - ɪk,4,2.054472331202773,he - m@l - rKk,False
heiligschenner,hɛ - ɪ - lɪx - sxɛ - nər,4,2.054472331202773,hK - l@x - sxE - n@r,False
heiligbeen,hɛ - ɪ - lɪɣ - beːn,4,2.054472331202773,hK - l@G - ben,False
groothandelsprijs,ɣroː - tɑn - dɛl - sprɛ - ɪs,4,2.054472331202773,xrot - hAn - d@ls - prKs,False
gordijnrail,ɣɔr - dɛ - ɪn - rɑjl,4,2.054472331202773,xOr - dKn - rel,False
glijdend,ɣlɛ - ɪ - dənt,4,2.054472331202773,xlK - d@nt,False
gietijzer,ɣi - tɛ - ɪ - zər,4,2.054472331202773,xit - K - z@r,False
gezondheidsrisico,ɣə - zɔndh - ɛ - ɪds - ri - zi - koː,4,2.054472331202773,x@ - zOnt - hKts - ri - zi - ko,False
gezondheidsprobleem,ɣə - zɔndh - ɛ - ɪd - sprɔ - bleːm,4,2.054472331202773,x@ - zOnt - hKts - pro - blem,False
gezichtslijn,ɣə - zɪxt - slɛ - ɪn,4,2.054472331202773,x@ - zIxts - lKn,False
geslachtsrijp,ɣə - slɑxts - rɛ - ɪp,4,2.054472331202773,x@ - slAxts - rKp,False
gepeins,ɣə - pɛ - ɪns,4,2.054472331202773,x@ - pKns,False
gelijksoortig,ɣə - lɛ - ɪk - sɔːr - təx,4,2.054472331202773,x@ - lKk - sor - t@x,False
gelijkelijk,ɣə - lɛ - ɪ - kə - lək,4,2.054472331202773,x@ - lK - k@ - l@k,False
geitachtig,ɣɛ - ɪ - tɑx - təx,4,2.054472331202773,xKt - Ax - t@x,False
gaspijp,ɣɑ - spɛ - ɪp,4,2.054472331202773,xAs - pKp,False
galeislaaf,ɣaː - lɛ - ɪ - slaːf,4,2.054472331202773,xa - lK - slaf,False
fouillering,fʌʊ - ɪ - lɪː - rɪŋ,4,2.054472331202773,fu - je - rIN,False
fonteintje,fɔn - tɛ - ɪntʲ - ə,4,2.054472331202773,fOn - tKn - tj@,False
fijnzinnig,fɛ - ɪn - zɪ - nəx,4,2.054472331202773,fKn - zI - n@x,False
fijnhakken,fɛ - ɪnh - ɑ - kən,4,2.054472331202773,fKn - hA - k@,False
fabrieksarbeidster,fɑ - brik - sɑr - bɛ - ɪt - stər,4,2.054472331202773,fA - briks - Ar - bKt - st@r,False
enkelzijdig,ɛŋ - kɛl - zɛ - ɪ - dəx,4,2.054472331202773,EN - k@l - zK - d@x,False
energiebeleid,eː - nər - ʒi - bə - lɛ - ɪt,4,2.054472331202773,e - nEr - Zi - b@ - lKt,False
elefantiasis,eː - lə - fɑn - ʃaː - zɪs,4,2.054472331202773,e - l@ - fAn - ti - ja - sIs,False
eindscore,ɛ - ɪnd - skoː - rə,4,2.054472331202773,Knt - sko - r@,False
eindredactie,ɛ - ɪn - drə - dɑk - si,4,2.054472331202773,Knd - re - dAk - si,False
einder,ɛ - ɪn - dər,4,2.054472331202773,Kn - d@r,False
eigenzinnigheid,ɛ - ɪ - ɣən - zɪ - nəx - hɛɪt,4,2.054472331202773,K - G@ - zI - n@x - hKt,False
eigenwijsheid,ɛ - ɪ - ɣɛn - ʋɛ - ɪ - shɛɪt,4,2.054472331202773,K - G@ - wKs - hKt,False
eigenmachtig,ɛ - ɪ - ɣən - mɑx - təx,4,2.054472331202773,K - G@ - mAx - t@x,False
eigenen,ɛ - ɪ - ɣeː - nən,4,2.054472331202773,K - G@ - n@,False
eetgerei,eːt - ɣɪː - rɛ - ɪ,4,2.054472331202773,et - x@ - rK,False
eetfestijn,eːt - fɛ - stɛ - ɪn,4,2.054472331202773,et - fEs - tKn,False
dubbelzijdig,dɵ - bɛl - zɛ - ɪ - dəx,4,2.054472331202773,d} - b@l - zK - d@x,False
droomreis,droːm - rɛ - ɪs,4,2.054472331202773,drom - rKs,False
dreinen,drɛ - ɪ - nən,4,2.054472331202773,drK - n@,False
dragline,drɑ - ɣli - nə,4,2.054472331202773,drEg - lAjn,False
draaischijf,draːj - sxɛ - ɪf,4,2.054472331202773,draj - sxKf,False
draagtijd,draːx - tɛ - ɪt,4,2.054472331202773,drax - tKt,False
douchecel,dʌʊx - ə - sɛl,4,2.054472331202773,du - SEl,False
doorschrijven,dɔːrsx - rɛ - ɪ - vən,4,2.054472331202773,dor - sxrK - v@,False
doorreizen,dɔːɾ - rɛ - ɪ - zən,4,2.054472331202773,do - rK - z@,False
doorreizen,dɔːɾ - rɛ - ɪ - zən,4,2.054472331202773,do - rK - z@,False
doodsvijand,doːd - sfɛ - ɪ - ɑnt,4,2.054472331202773,dots - fK - jAnt,False
dochtermaatschappij,dɔx - tər - maːt - sxɑ - pɛ - ɪ,4,2.054472331202773,dOx - t@r - mat - sxA - pK,False
distilleerderij,dɪ - stɪ - lɪːr - də - rɛ - ɪ,4,2.054472331202773,dIs - ti - ler - d@ - rK,False
cowboyfilm,kɔʋ - boː - i - fɪlm,4,2.054472331202773,kM - bOj - fIlm,False
computertijd,kɔmp - ju - tər - tɛ - ɪt,4,2.054472331202773,kOm - pju - t@r - tKt,False
collegialiteit,kɔ - lə - ɣi - aː - li - tɛ - ɪt,4,2.054472331202773,kO - le - Gi - ja - li - tKt,False
coat,koː - ɑt,4,2.054472331202773,kot,False
coaster,koː - ɑ - stər,4,2.054472331202773,ko - st@r,False
cijferslot,sɛ - ɪ - fər - slɔt,4,2.054472331202773,sK - f@r - slOt,False
cijferen,sɛ - ɪ - fə - rən,4,2.054472331202773,sK - f@ - r@,False
burijn,by - rɛ - ɪn,4,2.054472331202773,by - rKn,False
broodschrijver,broːdsx - rɛ - ɪ - vər,4,2.054472331202773,brot - sxrK - v@r,False
brandveilig,brɑnd - vɛ - ɪ - ləx,4,2.054472331202773,brAnt - fK - l@x,False
boottrein,boː - trɛ - ɪn,4,2.054472331202773,bo - trKn,False
bomenrij,boː - mɛn - rɛ - ɪ,4,2.054472331202773,bo - m@ - rK,False
boekenwijsheid,bu - kɛn - ʋɛ - ɪ - shɛɪt,4,2.054472331202773,bu - k@ - wKs - hKt,False
bloemrijk,blum - rɛ - ɪk,4,2.054472331202773,blum - rKk,False
blessuretijd,blɛ - sy - reː - tɛ - ɪt,4,2.054472331202773,blE - sy - r@ - tKt,False
binnenlijn,bɪ - nən - lɛ - ɪn,4,2.054472331202773,bI - n@ - lKn,False
bijziendheid,bɛ - ɪ - zin - dhɛɪt,4,2.054472331202773,bK - zint - hKt,False
bijsluiter,bɛ - ɪ - slœy - tər,4,2.054472331202773,bK - slL - t@r,False
bijslapen,bɛ - ɪ - slaː - pən,4,2.054472331202773,bK - sla - p@,False
bijschrift,bɛ - ɪsx - rɪft,4,2.054472331202773,bK - sxrIft,False
bijlappen,bɛ - ɪ - lɑ - pən,4,2.054472331202773,bK - lA - p@,False
bijkomstig,bɛ - ɪ - kɔm - stəx,4,2.054472331202773,bK - kOm - st@x,False
bijkleuren,bɛ - ɪ - kløː - rən,4,2.054472331202773,bK - kl| - r@,False
bijgeven,bɛ - ɪ - ɣeː - vən,4,2.054472331202773,bK - Ge - v@,False
bijeenhouden,bɛ - ɪ - eːnh - ʌʊ - dən,4,2.054472331202773,bK - en - hM - d@,False
bijbelverhaal,bɛ - ɪ - bəl - vɛrh - aːl,4,2.054472331202773,bK - b@l - v@r - hal,False
bezijden,bə - zɛ - ɪ - dən,4,2.054472331202773,b@ - zK - d@,False
bewustzijnsniveau,bə - ʋɵst - zɛ - ɪn - sni - voː,4,2.054472331202773,b@ - w}st - sKns - ni - vo,False
bevolkingsdichtheid,bə - vɔl - kɪŋz - dɪx - tɛ - ɪt,4,2.054472331202773,b@ - vOl - kINz - dIxt - hKt,False
betalingstermijn,bə - taː - lɪŋ - stər - mɛ - ɪn,4,2.054472331202773,b@ - ta - lINs - tEr - mKn,False
bestrijder,bə - strɛ - ɪ - dər,4,2.054472331202773,b@ - strK - d@r,False
bessenwijn,bɛ - sɛn - ʋɛ - ɪn,4,2.054472331202773,bE - s@ - wKn,False
beschijnen,bə - sxɛ - ɪ - nən,4,2.054472331202773,b@ - sxK - n@,False
berggeit,bər - ɣɛ - ɪt,4,2.054472331202773,bEr - GKt,False
bereikbaarheid,bə - rɛ - ɪk - baː - rhɛɪt,4,2.054472331202773,b@ - rKg - bar - hKt,False
bereidwilligheid,bə - rɛ - ɪd - ʋɪ - ləx - hɛɪt,4,2.054472331202773,b@ - rKd - wI - l@x - hKt,False
beitelen,bɛ - ɪ - tə - lən,4,2.054472331202773,bK - t@ - l@,False
beeldkwaliteit,beːldk - ʋaː - li - tɛ - ɪt,4,2.054472331202773,belt - kwa - li - tKt,False
bedrijvig,bə - drɛ - ɪ - vəx,4,2.054472331202773,b@ - drK - v@x,False
bedrijfsvoering,bə - drɛ - ɪfs - vu - rɪŋ,4,2.054472331202773,b@ - drKfs - fu - rIN,False
bedrijfspolitiek,bə - drɛ - ɪf - spoː - li - tik,4,2.054472331202773,b@ - drKfs - po - li - tik,False
bedrijfsleiding,bə - drɛ - ɪf - slɛ - ɪ - dɪŋ,4,2.054472331202773,b@ - drKfs - lK - dIN,False
bedrijfskosten,bə - drɛ - ɪf - skɔ - stən,4,2.054472331202773,b@ - drKfs - kOs - t@,False
bedrijfsklaar,bə - drɛ - ɪf - sklaːr,4,2.054472331202773,b@ - drKfs - klar,False
basisopleiding,baː - zi - zɔ - plɛ - ɪ - dɪŋ,4,2.054472331202773,ba - z@s - Op - lK - dIN,False
ballpoint,bɑl - poː - ɪnt,4,2.054472331202773,bAl - pOjnt,False
baguette,baː - ɣy - ɛ - tə,4,2.054472331202773,ba - GE - t@,False
atletiekwedstrijd,ɑt - lə - tik - ʋɛt - strɛ - ɪt,4,2.054472331202773,At - l@ - tik - wEt - strKt,False
arbeidster,ɑr - bɛ - ɪt - stər,4,2.054472331202773,Ar - bKt - st@r,False
appelwijn,ɑ - pɛl - ʋɛ - ɪn,4,2.054472331202773,A - p@l - wKn,False
angstvisioen,ɑŋst - vi - ʒun,4,2.054472331202773,ANst - fi - zi - jun,False
allebeide,ɑ - lə - bɛ - ɪ - də,4,2.054472331202773,A - l@ - bK - d@,False
alertheid,aː - lər - tɛ - ɪt,4,2.054472331202773,a - lErt - hKt,False
achterblijver,ɑx - tər - blɛ - ɪ - vər,4,2.054472331202773,Ax - t@r - blK - v@r,False
aardrijk,aːr - drɛ - ɪk,4,2.054472331202773,ard - rKk,False
aanwezigheidslijst,aːn - ʋeː - zɪxh - ɛ - ɪd - slɛ - ɪst,4,2.054472331202773,an - we - z@x - hKts - lKst,False
aanlijnen,aːn - lɛ - ɪ - nən,4,2.054472331202773,an - lK - n@,False
aandrijven,aːn - drɛ - ɪ - vən,4,2.054472331202773,an - drK - v@,False
zwijger,zʋɛ - ɪ - ɣər,3,1.957562318194717,zwK - G@r,False
zwaarlijvig,zʋaːr - lɛ - ɪ - vəx,3,1.957562318194717,zwar - lK - v@x,False
zuurvrij,zyr - vrɛ - ɪ,3,1.957562318194717,zyr - vrK,False
zondagsrijder,zɔn - dɑxs - rɛ - ɪ - dər,3,1.957562318194717,zOn - dAxs - rK - d@r,False
zomerseizoen,zoː - mər - sɛ - ɪ - zun,3,1.957562318194717,zo - m@r - sK - zun,False
zilvervliesrijst,zɪl - vər - vlis - rɛ - ɪst,3,1.957562318194717,zIl - v@r - vlis - rKst,False
zijtak,zɛ - ɪ - tɑk,3,1.957562318194717,zK - tAk,False
zijdefabriek,zɛ - ɪ - də - fɑ - brik,3,1.957562318194717,zK - d@ - fA - brik,False
zijaanzicht,zɛ - ɪ - aːn - zɪxt,3,1.957562318194717,zK - an - zIxt,False
zenuwpijn,zeː - nyʊ - pɛ - ɪn,3,1.957562318194717,ze - nyw - pKn,False
zelfverwijt,zɛlf - vər - ʋɛ - ɪt,3,1.957562318194717,zEl - f@r - wKt,False
zelfmoordneiging,zɛlf - mɔːrd - nɛ - ɪ - ɣɪŋ,3,1.957562318194717,zElf - mord - nK - GIN,False
zeiksnor,zɛ - ɪk - snɔr,3,1.957562318194717,zKk - snOr,False
zeiker,zɛ - ɪ - kər,3,1.957562318194717,zK - k@r,False
zeeroverij,zeː - roː - və - rɛ - ɪ,3,1.957562318194717,ze - ro - v@ - rK,False
zakkenrollerij,zɑ - kɛn - rɔ - lə - rɛ - ɪ,3,1.957562318194717,zA - k@ - rO - l@ - rK,False
zadelpijn,zaː - dɛl - pɛ - ɪn,3,1.957562318194717,za - d@l - pKn,False
woestijnwind,ʋu - stɛ - ɪn - ʋɪnt,3,1.957562318194717,wus - tKn - wInt,False
winterverblijf,ʋɪn - tər - vər - blɛ - ɪf,3,1.957562318194717,wIn - t@r - v@r - blKf,False
wijnvat,ʋɛ - ɪn - vɑt,3,1.957562318194717,wKn - vAt,False
wijnjaar,ʋɛ - ɪɲ - aːr,3,1.957562318194717,wKn - jar,False
wijding,ʋɛ - ɪ - dɪŋ,3,1.957562318194717,wK - dIN,False
wichelarij,ʋɪx - ə - laː - rɛ - ɪ,3,1.957562318194717,wI - x@ - la - rK,False
weverij,ʋeː - və - rɛ - ɪ,3,1.957562318194717,we - v@ - rK,False
weifeling,ʋɛ - ɪ - fə - lɪŋ,3,1.957562318194717,wK - f@ - lIN,False
wegcijferen,ʋɛx - sɛ - ɪ - fə - rən,3,1.957562318194717,wEx - sK - f@ - r@,False
wedstrijdverband,ʋɛt - strɛ - ɪd - vɛr - bɑnt,3,1.957562318194717,wEt - strKt - f@r - bAnt,False
wangslijmvlies,ʋɑŋx - slɛ - ɪm - vlis,3,1.957562318194717,wAN - slKm - vlis,False
vrijwilligersleger,vrɛ - ɪ - ʋɪ - lə - ɣər - sleː - ɣər,3,1.957562318194717,vrK - wI - l@ - G@rs - le - G@r,False
vrijstellen,vrɛ - ɪ - stɛ - lən,3,1.957562318194717,vrK - stE - l@,False
vrijstaand,vrɛ - ɪ - staːnt,3,1.957562318194717,vrK - stant,False
vrijmoedig,vrɛ - ɪ - mu - dəx,3,1.957562318194717,vrK - mu - d@x,False
vrijgelatene,vrɛ - ɪ - ɣə - laː - teː - nə,3,1.957562318194717,vrK - G@ - la - t@ - n@,False
vreetpartij,vreːt - pɑr - tɛ - ɪ,3,1.957562318194717,vret - pAr - tK,False
voorraadmagazijn,vɔːr - raːd - maː - ɣaː - zɛ - ɪn,3,1.957562318194717,vo - rat - mA - Ga - zKn,False
vooropleiding,vɔː - rɔ - plɛ - ɪ - dɪŋ,3,1.957562318194717,vor - Op - lK - dIN,False
voorleiden,vɔːr - lɛ - ɪ - dən,3,1.957562318194717,vor - lK - d@,False
volksverlakkerij,vɔlk - sfər - lɑ - kə - rɛ - ɪ,3,1.957562318194717,vOlks - f@r - lA - k@ - rK,False
vijzen,vɛ - ɪ - zən,3,1.957562318194717,vK - z@,False
vijfendertigste,vɛ - ɪ - fən - dɛr - təx - stə,3,1.957562318194717,vKf - En - dEr - t@x - st@,False
verstijving,vər - stɛ - ɪ - vɪŋ,3,1.957562318194717,v@r - stK - vIN,False
verreiken,vər - rɛ - ɪ - kən,3,1.957562318194717,v@ - rK - k@,False
verleidend,vər - lɛ - ɪ - dənt,3,1.957562318194717,v@r - lK - d@nt,False
verjaringstermijn,vər - jaː - rɪŋ - stər - mɛ - ɪn,3,1.957562318194717,v@r - ja - rINs - tEr - mKn,False
verjaardagspartij,vər - jaːr - dɑx - spɑr - tɛ - ɪ,3,1.957562318194717,v@r - jar - dAxs - pAr - tK,False
vergrijzing,vər - ɣrɛ - ɪ - zɪŋ,3,1.957562318194717,v@r - GrK - zIN,False
verglijden,vər - ɣlɛ - ɪ - dən,3,1.957562318194717,v@r - GlK - d@,False
vergelijkend,vər - ɣə - lɛ - ɪ - kənt,3,1.957562318194717,v@r - G@ - lK - k@nt,False
verdrijving,vər - drɛ - ɪ - vɪŋ,3,1.957562318194717,v@r - drK - vIN,False
verbindingslijn,vər - bɪn - dɪŋ - slɛ - ɪn,3,1.957562318194717,v@r - bIn - dINs - lKn,False
veldpartij,vɛld - pɑr - tɛ - ɪ,3,1.957562318194717,vElt - pAr - tK,False
veiligheidshalve,vɛ - ɪ - lɪxh - ɛ - ɪdsh - ɑl - və,3,1.957562318194717,vK - l@x - hKts - hAl - v@,False
veiligheidsaspect,vɛ - ɪ - lɪxh - ɛ - ɪd - sɑ - spɛkt,3,1.957562318194717,vK - l@x - hKts - As - pEkt,False
veehouderij,veːh - ʌʊ - də - rɛ - ɪ,3,1.957562318194717,ve - hM - d@ - rK,False
vastlijmen,vɑst - lɛ - ɪ - mən,3,1.957562318194717,vAst - lK - m@,False
vakopleiding,vaː - kɔ - plɛ - ɪ - dɪŋ,3,1.957562318194717,vAk - Op - lK - dIN,False
vaarbewijs,vaːr - bə - ʋɛ - ɪs,3,1.957562318194717,var - b@ - wKs,False
universiteitskrant,y - ni - vɛr - si - tɛ - ɪt - skrɑnt,3,1.957562318194717,y - ni - vEr - zi - tKts - krAnt,False
universiteitsgebouw,y - ni - vɛr - si - tɛ - ɪt - sxə - bʌʊ,3,1.957562318194717,y - ni - vEr - zi - tKts - x@ - bMw,False
universiteitsbibliotheek,y - ni - vɛr - si - tɛ - ɪtz - bɪ - bli - ɔ - teːk,3,1.957562318194717,y - ni - vEr - zi - tKdz - bi - bli - jo - tek,False
typecasting,ti - pə - kɑ - stɪŋ,3,1.957562318194717,tAjp - kAs - tIN,False
tudorstijl,ty - dɔr - stɛ - ɪl,3,1.957562318194717,ty - dOr - stKl,False
trolley,trɔ - lə - i,3,1.957562318194717,trO - li,False
troepleider,tru - plɛ - ɪ - dər,3,1.957562318194717,trup - lK - d@r,False
trenchcoat,trɛnx - koː - ɑt,3,1.957562318194717,trEntS - kot,False
toxiciteit,tɔk - si - si - tɛ - ɪt,3,1.957562318194717,tOk - si - si - tKt,False
toneelschrijfster,toː - neːlsx - rɛ - ɪf - stər,3,1.957562318194717,to - nel - sxrKf - st@r,False
toiletemmer,toː - i - leː - tɛ - mər,3,1.957562318194717,twA - lEt - E - m@r,False
toeknijpen,tuk - nɛ - ɪ - pən,3,1.957562318194717,tu - knK - p@,False
tijgerjacht,tɛ - ɪ - ɣər - jɑxt,3,1.957562318194717,tK - G@r - jAxt,False
tijgerhaai,tɛ - ɪ - ɣərh - aːj,3,1.957562318194717,tK - G@r - haj,False
tijgeren,tɛ - ɪ - ɣɪː - rən,3,1.957562318194717,tK - G@ - r@,False
tijdvak,tɛ - ɪd - vɑk,3,1.957562318194717,tKt - fAk,False
tijdrit,tɛ - ɪ - drɪt,3,1.957562318194717,tKd - rIt,False
tijdmechanisme,tɛ - ɪd - mɛx - aː - nɪ - smə,3,1.957562318194717,tKt - me - xa - nIs - m@,False
tijdkaart,tɛ - ɪd - kaːrt,3,1.957562318194717,tKt - kart,False
tijdfactor,tɛ - ɪd - fɑk - tɔr,3,1.957562318194717,tKt - fAk - tOr,False
tierelantijn,ti - rə - lɑn - tɛ - ɪn,3,1.957562318194717,ti - r@ - lAn - tKn,False
teruggrijpen,tə - rɵx - rɛ - ɪ - pən,3,1.957562318194717,t@ - r} - GrK - p@,False
terpentijn,tɛr - pən - tɛ - ɪn,3,1.957562318194717,tEr - p@ - tKn,False
tenniswedstrijd,tɛ - nɪs - ʋɛt - strɛ - ɪt,3,1.957562318194717,tE - n@s - wEt - strKt,False
tegenstrijd,teː - ɣən - strɛ - ɪt,3,1.957562318194717,te - G@ - strKt,False
tafelwijn,taː - fɛl - ʋɛ - ɪn,3,1.957562318194717,ta - f@l - wKn,False
systeemanalyse,sɪ - steː - maː - naː - li - ɪ - sə,3,1.957562318194717,sis - tem - a - na - l! - z@,False
suisse,sœy - sə,3,1.957562318194717,swis,False
stripteaseuse,strɪp - tə - aː - zøː - zə,3,1.957562318194717,strIp - ti - z| - z@,False
strijker,strɛ - ɪ - kər,3,1.957562318194717,strK - k@r,False
stoompijp,stoːm - pɛ - ɪp,3,1.957562318194717,stom - pKp,False
stofvrij,stɔf - vrɛ - ɪ,3,1.957562318194717,stO - frK,False
stoeterij,stu - tə - rɛ - ɪ,3,1.957562318194717,stu - t@ - rK,False
stijlfiguur,stɛ - ɪl - fi - ɣyr,3,1.957562318194717,stKl - fi - Gyr,False
stijfkoppig,stɛ - ɪf - kɔ - pəx,3,1.957562318194717,stKf - kO - p@x,False
stapsgewijs,stɑp - sxə - ʋɛ - ɪs,3,1.957562318194717,stAps - x@ - wKs,False
spreidstand,sprɛ - ɪt - stɑnt,3,1.957562318194717,sprKt - stAnt,False
spreektijd,spreːk - tɛ - ɪt,3,1.957562318194717,sprek - tKt,False
spoiler,spoː - i - lər,3,1.957562318194717,spOj - l@r,False
