Word,IPA,FREQcount,Zipf,CELEX
vrachtboot,vrɑxt - boːt,7,2.258592313858698,vrAGd - bot
voorzeker,vɔːr - zə - kər,7,2.258592313858698,vor - ze - k@r
voorwerk,vɔːr - ʋɛrk,7,2.258592313858698,vor - wErk
voortvarend,vɔːrt - vaː - rənt,7,2.258592313858698,vort - fa - r@nt
voorsteven,vɔːr - steː - vən,7,2.258592313858698,vor - ste - v@
voorspelen,vɔːr - speː - lən,7,2.258592313858698,vor - spe - l@
voorlichtingsdienst,vɔːr - lɪx - tɪŋz - dinst,7,2.258592313858698,vor - lIx - tINz - dinst
voorlichter,vɔːr - lɪx - tər,7,2.258592313858698,vor - lIx - t@r
vooringenomenheid,vɔː - rɪŋ - eː - noː - mənh - ɛ - ɪt,7,2.258592313858698,vor - IN - G@ - no - m@ - hKt
voorhebben,vɔːrh - ɛ - bən,7,2.258592313858698,vor - hE - b@
voorgeborchte,vɔːr - ɣə - bɔrx - tə,7,2.258592313858698,vor - G@ - bOrx - t@
volledigheid,vɔ - leː - dəxh - ɛ - ɪt,7,2.258592313858698,vO - le - d@x - hKt
volheid,vɔlh - ɛ - ɪt,7,2.258592313858698,vOl - hKt
vogelnest,voː - ɣɛl - nɛst,7,2.258592313858698,vo - G@l - nEst
voetbalbond,vut - bɑl - bɔnt,7,2.258592313858698,vud - bAl - bOnt
vlugzout,vlɵɣ - zʌʊt,7,2.258592313858698,vl}x - sMt
vluchthaven,vlɵx - taː - vən,7,2.258592313858698,vl}xt - ha - v@
vliegreis,vli - ɣrɛ - ɪs,7,2.258592313858698,vliG - rKs
vleugelspeler,vløː - ɣɛl - speː - lər,7,2.258592313858698,vl| - G@l - spe - l@r
vleeshaak,vleːsh - aːk,7,2.258592313858698,vles - hak
vlas,vlɑs,7,2.258592313858698,vlAs
vinken,vɪŋ - kən,7,2.258592313858698,vIN - k@
villawijk,vɪ - laː - ʋɛ - ɪk,7,2.258592313858698,vi - la - wKk
vijftal,vɛ - ɪf - tɑl,7,2.258592313858698,vKf - tAl
viertal,vir - tɑl,7,2.258592313858698,vir - tAl
verzetsstrijder,vər - zɛt - strɛ - ɪ - dər,7,2.258592313858698,v@r - zEt - strK - d@r
verzetsgroep,vər - zɛtsx - rup,7,2.258592313858698,v@r - zEts - xrup
verzekeringspremie,vər - zeː - kɪː - rɪŋ - sprə - mi,7,2.258592313858698,v@r - ze - k@ - rINs - pre - mi
verwensen,vər - ʋɛn - sən,7,2.258592313858698,v@r - wEn - s@
vervellen,vər - vɛ - lən,7,2.258592313858698,v@r - vE - l@
vervaarlijk,vər - vaːr - lək,7,2.258592313858698,v@r - var - l@k
verteerbaar,vər - tɪːr - baːr,7,2.258592313858698,v@r - ter - bar
vertakt,vər - tɑkt,7,2.258592313858698,v@r - tAkt
verstrooidheid,vər - stroːjdh - ɛ - ɪt,7,2.258592313858698,v@r - strojt - hKt
verspringen,vər - sprɪŋ - ən,7,2.258592313858698,v@r - sprI - N@
verspringen,vər - sprɪŋ - ən,7,2.258592313858698,vEr - sprI - N@
versnipperen,vər - snɪ - pə - rən,7,2.258592313858698,v@r - snI - p@ - r@
versnapering,vər - snaː - pɪː - rɪŋ,7,2.258592313858698,v@r - sna - p@ - rIN
versmelting,vər - smɛl - tɪŋ,7,2.258592313858698,v@r - smEl - tIN
verslechtering,vər - slɛx - tə - rɪŋ,7,2.258592313858698,v@r - slEx - t@ - rIN
verpleegkunde,vər - pleːx - kɵn - də,7,2.258592313858698,v@r - plex - k}n - d@
vernauwen,vər - nʌʊ - ən,7,2.258592313858698,v@r - nM - w@
vermaning,vər - maː - nɪŋ,7,2.258592313858698,v@r - ma - nIN
verlakkerij,vər - lɑ - kə - rɛ - ɪ,7,2.258592313858698,v@r - lA - k@ - rK
verlaging,vər - laː - ɣɪŋ,7,2.258592313858698,v@r - la - GIN
verkwistend,vərk - ʋɪ - stənt,7,2.258592313858698,v@r - kwIs - t@nt
verkeerschaos,vər - kɪːr - sxaː - ɔs,7,2.258592313858698,v@r - kers - xa - Os
verjaarsfeest,vər - jaːr - sfeːst,7,2.258592313858698,v@r - jars - fest
verhuisbedrijf,vərh - œyz - bɛ - drɛ - ɪf,7,2.258592313858698,v@r - hLz - b@ - drKf
verheugend,vərh - øː - ɣənt,7,2.258592313858698,v@r - h| - G@nt
verheffend,vərh - ɛ - fənt,7,2.258592313858698,v@r - hE - f@nt
verheerlijking,vərh - ɪːr - lɛ - ɪ - kɪŋ,7,2.258592313858698,v@r - her - l@ - kIN
verharden,vərh - ɑr - dən,7,2.258592313858698,v@r - hAr - d@
verhang,vərh - ɑŋ,7,2.258592313858698,v@r - hAN
vergankelijkheid,vər - ɣɑŋ - kə - ləkh - ɛ - ɪt,7,2.258592313858698,v@r - GAN - k@ - l@k - hKt
verfverdunner,vərf - vɛr - dɵ - nər,7,2.258592313858698,vEr - f@r - d} - n@r
verfoeien,vər - fu - jən,7,2.258592313858698,v@r - fu - j@
verfilming,vər - fɪl - mɪŋ,7,2.258592313858698,v@r - fIl - mIN
verdriedubbelen,vər - dri - dɵ - beː - lən,7,2.258592313858698,v@r - dri - d} - b@ - l@
verdraaiing,vər - draː - jɪŋ,7,2.258592313858698,v@r - dra - jIN
verdachtmaking,vər - dɑxt - maː - kɪŋ,7,2.258592313858698,v@r - dAxt - ma - kIN
verbuigen,vər - bœy - ɣən,7,2.258592313858698,v@r - bL - G@
verbroedering,vər - bru - də - rɪŋ,7,2.258592313858698,v@r - bru - d@ - rIN
verbreiden,vər - brɛ - ɪ - dən,7,2.258592313858698,v@r - brK - d@
venkel,vɛŋ - kəl,7,2.258592313858698,vEN - k@l
velours,veː - lʌʊrs,7,2.258592313858698,ve - lur
velerlei,veː - lər - lɛ - ɪ,7,2.258592313858698,ve - l@r - lK
veiligheidsprobleem,vɛ - ɪ - lɪxh - ɛ - ɪd - sprɔ - bleːm,7,2.258592313858698,vK - l@x - hKts - pro - blem
veeteelt,veː - teːlt,7,2.258592313858698,ve - telt
veehandel,veːh - ɑn - dɛl,7,2.258592313858698,ve - hAn - d@l
veediefstal,veː - dif - stɑl,7,2.258592313858698,ve - dif - stAl
veeboer,veː - bur,7,2.258592313858698,ve - bur
vastplakken,vɑst - plɑ - kən,7,2.258592313858698,vAst - plA - k@
vasculair,vɑ - sky - lɛr,7,2.258592313858698,vAs - ky - l)r
varkenskot,vɑr - kən - skɔt,7,2.258592313858698,vAr - k@s - kOt
vakvrouw,vɑk - vrʌʊ,7,2.258592313858698,vAk - frMw
vadsig,vɑd - səx,7,2.258592313858698,vAt - s@x
vaderloos,vaː - dər - loːs,7,2.258592313858698,va - d@r - los
vaagheid,vaːxh - ɛ - ɪt,7,2.258592313858698,vax - hKt
uniformiteit,y - ni - fɔr - mi - tɛ - ɪt,7,2.258592313858698,y - ni - fOr - mi - tKt
uitwedstrijd,œyt - ʋɛt - strɛ - ɪt,7,2.258592313858698,Lt - wEt - strKt
uitleveringsverdrag,œyt - leː - vɪː - rɪŋ - sfər - drɑx,7,2.258592313858698,Lt - le - v@ - rINs - f@r - drAx
uitklaren,œyt - klaː - rən,7,2.258592313858698,Lt - kla - r@
uitkijktoren,œyt - kɛ - ɪk - toː - rən,7,2.258592313858698,Lt - kKk - to - r@
uitglippen,œyt - ɣlɪ - pən,7,2.258592313858698,Lt - xlI - p@
uitgeverswereld,œyt - ɣeː - vərs - ʋɪː - rəlt,7,2.258592313858698,Lt - xe - v@rs - we - r@lt
uitgescheten,œyt - ɣə - sxeː - tən,7,2.258592313858698,Lt - x@ - sxe - t@
uiteenzetten,œy - teːn - zɛ - tən,7,2.258592313858698,Lt - en - zE - t@
uitdienen,œyt - di - nən,7,2.258592313858698,L - di - n@
uitbundigheid,œyt - bɵn - dəxh - ɛ - ɪt,7,2.258592313858698,Ld - b}n - d@x - hKt
typeren,ti - pɪː - rən,7,2.258592313858698,ti - pe - r@
twijfelaar,tʋɛ - ɪ - fə - laːr,7,2.258592313858698,twK - f@ - lar
tweetalig,tʋeː - taː - ləx,7,2.258592313858698,twe - ta - l@x
tweesnijdend,tʋeː - snɛ - ɪ - dənt,7,2.258592313858698,twe - snK - d@nt
tweeloop,tʋeː - loːp,7,2.258592313858698,twe - lop
tweelingzuster,tʋeː - lɪŋ - zɵ - stər,7,2.258592313858698,twe - lIN - s}s - t@r
tweekamp,tʋeː - kɑmp,7,2.258592313858698,twe - kAmp
twaalfjarig,tʋaːlf - jaː - rəx,7,2.258592313858698,twalf - ja - r@x
tuttig,tɵ - təx,7,2.258592313858698,t} - t@x
tuttebel,tɵ - tə - bɛl,7,2.258592313858698,t} - t@ - bEl
tussenstand,tɵ - sən - stɑnt,7,2.258592313858698,t} - s@ - stAnt
turnzaal,tɵrn - zaːl,7,2.258592313858698,t}rn - zal
troop,troːp,7,2.258592313858698,trop
troonopvolgster,troː - nɔp - vɔlx - stər,7,2.258592313858698,tron - Op - fOlx - st@r
trommelaar,trɔ - mə - laːr,7,2.258592313858698,trO - m@ - lar
trombose,trɔm - boː - sə,7,2.258592313858698,trOm - bo - z@
troel,trul,7,2.258592313858698,trul
trippelen,trɪ - pə - lən,7,2.258592313858698,trI - p@ - l@
tricot,tri - kɔt,7,2.258592313858698,tri - ko
treurnis,trøːr - nɪs,7,2.258592313858698,tr|r - nIs
treinverkeer,trɛ - ɪn - vər - kɪr,7,2.258592313858698,trKn - v@r - ker
tornen,tɔr - nən,7,2.258592313858698,tOr - n@
torenflat,toː - rən - flɑt,7,2.258592313858698,to - r@n - flEt
topspin,tɔp - spɪn,7,2.258592313858698,tOp - spIn
tops,tɔps,7,2.258592313858698,tOps
toonladder,toːn - lɑ - dər,7,2.258592313858698,ton - lA - d@r
toonaard,toː - naːrt,7,2.258592313858698,ton - art
tonnage,tɔ - naː - ʒə,7,2.258592313858698,tO - na - Z@
toetreding,tu - treː - dɪŋ,7,2.258592313858698,tu - tre - dIN
toespeling,tu - speː - lɪŋ,7,2.258592313858698,tu - spe - lIN
toeschrijven,tusx - rɛ - ɪ - vən,7,2.258592313858698,tu - sxrK - v@
toegeving,tu - ɣeː - vɪŋ,7,2.258592313858698,tu - Ge - vIN
toegenegen,tu - ɣə - neː - ɣən,7,2.258592313858698,tu - G@ - ne - G@
toegankelijkheid,tu - ɣɑŋ - kə - ləkh - ɛ - ɪt,7,2.258592313858698,tu - GAN - k@ - l@k - hKt
titelhouder,ti - tɛlh - ʌʊ - dər,7,2.258592313858698,ti - t@l - hM - d@r
thuisreis,tœys - rɛ - ɪs,7,2.258592313858698,tLs - rKs
thuisclub,tœy - sklɵp,7,2.258592313858698,tLs - kl}p
theevisite,teː - vi - zi - tə,7,2.258592313858698,te - vi - si - t@
theekop,teː - kɔp,7,2.258592313858698,te - kOp
theehuis,teːh - œys,7,2.258592313858698,te - hLs
terroriste,tɛɾ - roː - rɪ - stə,7,2.258592313858698,tE - ro - rIs - t@
terreurdaad,tɛɾ - røːr - daːt,7,2.258592313858698,tE - r|r - dat
tenniselleboog,tɛ - ni - zɛ - lə - boːx,7,2.258592313858698,tE - n@s - E - le - box
televisieserie,teː - lə - vi - zi - zə - ri,7,2.258592313858698,te - l@ - vi - zi - se - ri
telefoonverbinding,teː - lə - foːn - vər - bɪn - dɪŋ,7,2.258592313858698,te - l@ - fon - v@r - bIn - dIN
tegenwoordigheid,teː - ɣən - ʋɔːr - dəxh - ɛ - ɪt,7,2.258592313858698,te - G@ - wor - d@x - hKt
teevee,teː - veː,7,2.258592313858698,te - ve
teerhartig,tɪːrh - ɑr - təx,7,2.258592313858698,ter - hAr - t@x
teelbal,teːl - bɑl,7,2.258592313858698,tel - bAl
tearoom,teː - aː - roːm,7,2.258592313858698,ti - rum
teakhout,teː - ɑkh - ʌʊt,7,2.258592313858698,tik - hMt
tarbot,tɑr - bɔt,7,2.258592313858698,tAr - bOt
tapir,taː - pɪr,7,2.258592313858698,ta - pir
tangens,tɑŋ - əns,7,2.258592313858698,tAN - GEns
tandem,tɑn - dəm,7,2.258592313858698,tEn - d@m
tamp,tɑmp,7,2.258592313858698,tAmp
sympathiseren,sɪm - pɑ - ti - zɪː - rən,7,2.258592313858698,sIm - pa - ti - ze - r@
switchen,sʋɪtx - ən,7,2.258592313858698,swIt - S@
surveillant,sɵr - vɛ - ɪ - lɑnt,7,2.258592313858698,s}r - vK - jAnt
supplement,sɵ - plə - mɛnt,7,2.258592313858698,s} - pl@ - mEnt
sukkelig,sɵ - kə - ləx,7,2.258592313858698,s} - k@ - l@x
suikerglazuur,sœy - kər - ɣlaː - zyr,7,2.258592313858698,sL - k@r - Gla - zyr
suffen,sɵ - fən,7,2.258592313858698,s} - f@
subjectiviteit,sɵb - jɛk - ti - vi - tɛ - ɪt,7,2.258592313858698,s}b - jEk - ti - vi - tKt
subiet,sy - bit,7,2.258592313858698,sy - bit
stuwraket,styʊ - raː - kɛt,7,2.258592313858698,styw - ra - kEt
stuurslot,styr - slɔt,7,2.258592313858698,styr - slOt
structureel,strɵk - ty - reːl,7,2.258592313858698,str}k - ty - rel
strooptocht,stroːp - tɔxt,7,2.258592313858698,strop - tOxt
stroomlijnen,stroːm - lɛ - ɪ - nən,7,2.258592313858698,strom - lK - n@
strobreed,strɔ - breːt,7,2.258592313858698,stro - bret
strijdster,strɛ - ɪt - stər,7,2.258592313858698,strKt - st@r
strafmaatregel,strɑf - maː - trə - ɣɛl,7,2.258592313858698,strAf - mat - re - G@l
straffeloos,strɑ - fə - loːs,7,2.258592313858698,strA - f@ - los
straatmeid,straːt - mɛ - ɪt,7,2.258592313858698,strat - mKt
straatkant,straːt - kɑnt,7,2.258592313858698,strat - kAnt
straatgeweld,straːt - ɣə - ʋəlt,7,2.258592313858698,strat - x@ - wElt
straalmotor,straːl - moː - tɔr,7,2.258592313858698,stral - mo - tOr
stoutmoedigheid,stʌʊt - mu - dəxh - ɛ - ɪt,7,2.258592313858698,stMt - mu - d@x - hKt
stormschade,stɔrm - sxaː - də,7,2.258592313858698,stOrm - sxa - d@
stopwoord,stɔp - ʋɔːrt,7,2.258592313858698,stOp - wort
stopverbod,stɔp - vər - bɔt,7,2.258592313858698,stOp - f@r - bOt
stopplaats,stɔ - plaːts,7,2.258592313858698,stO - plats
stootkussen,stoːt - kɵ - sən,7,2.258592313858698,stot - k} - s@
stomweg,stɔm - ʋɛx,7,2.258592313858698,stOm - wEx
stoethaspel,stu - tɑ - spɛl,7,2.258592313858698,stut - hAs - p@l
stoeipartij,stuj - pɑr - tɛ - ɪ,7,2.258592313858698,stuj - pAr - tK
stinkbom,stɪŋk - bɔm,7,2.258592313858698,stINg - bOm
stiksel,stɪk - səl,7,2.258592313858698,stIk - s@l
stemvork,stɛm - vɔrk,7,2.258592313858698,stEm - vOrk
stemhokje,stɛmh - ɔk - jə,7,2.258592313858698,stEm - hOk - j@
stemgerechtigde,stɛm - ɣɪː - rɛx - tɪɣ - də,7,2.258592313858698,stEm - G@ - rEx - t@G - d@
stemgerechtigd,stɛm - ɣɪː - rɛx - tɪxt,7,2.258592313858698,stEm - G@ - rEx - t@xt
stekelig,steː - kə - ləx,7,2.258592313858698,ste - k@ - l@x
steentijd,steːn - tɛ - ɪt,7,2.258592313858698,sten - tKt
stationeren,staː - ʃoː - nɪː - rən,7,2.258592313858698,stA - tSo - ne - r@
startlijn,stɑrt - lɛ - ɪn,7,2.258592313858698,stArt - lKn
stanleymes,stɑn - lə - i - mɛs,7,2.258592313858698,stEn - li - mEs
stagnatie,stɑɣ - naːt - si,7,2.258592313858698,stAG - na - tsi
stacaravan,staː - kaː - raː - vɑn,7,2.258592313858698,sta - kE - r@ - vEn
staatsraad,staːts - raːt,7,2.258592313858698,stats - rat
staartnummer,staːrt - nɵ - mər,7,2.258592313858698,start - n} - m@r
spuuglelijk,spy - ɣlə - lək,7,2.258592313858698,spyG - le - l@k
sputteren,spɵ - tə - rən,7,2.258592313858698,sp} - t@ - r@
sprookjesprinses,sproːk - jɛ - sprɪn - sɛs,7,2.258592313858698,sprok - j@s - prIn - sEs
springtij,sprɪŋ - tɛ - ɪ,7,2.258592313858698,sprIN - tK
springpaard,sprɪŋ - paːrt,7,2.258592313858698,sprIN - part
springlading,sprɪŋ - laː - dɪŋ,7,2.258592313858698,sprIN - la - dIN
spreektaal,spreːk - taːl,7,2.258592313858698,sprek - tal
spreekgestoelte,spreːk - ɣɛ - stul - tə,7,2.258592313858698,sprek - x@ - stul - t@
sprayen,spraː - jən,7,2.258592313858698,spre - j@
sportwereld,spɔrt - ʋɪː - rəlt,7,2.258592313858698,spOrt - we - r@lt
sportbroek,spɔrt - bruk,7,2.258592313858698,spOrd - bruk
spookuur,spoː - kyr,7,2.258592313858698,spok - yr
spoeden,spu - dən,7,2.258592313858698,spu - d@
splitten,splɪ - tən,7,2.258592313858698,splI - t@
spinnaker,spɪ - naː - kər,7,2.258592313858698,spI - na - k@r
spijtoptant,spɛ - ɪ - tɔp - tɑnt,7,2.258592313858698,spKt - Op - tAnt
spierdystrofie,spir - dɪ - stroː - fi,7,2.258592313858698,spir - dis - tro - fi
spermadonor,spɛr - maː - doː - nɔr,7,2.258592313858698,spEr - ma - do - nOr
speelkameraad,speːl - kaː - mɪː - raːt,7,2.258592313858698,spel - ka - m@ - rat
spatlap,spɑt - lɑp,7,2.258592313858698,spAt - lAp
soliste,soː - lɪ - stə,7,2.258592313858698,so - lIs - t@
soepelheid,su - pəlh - ɛ - ɪt,7,2.258592313858698,su - p@l - hKt
sodeflikker,soː - dɛ - flɪ - kər,7,2.258592313858698,so - d@ - flI - k@r
soberheid,soː - bərh - ɛ - ɪt,7,2.258592313858698,so - b@r - hKt
snufferd,snɵ - fɛrt,7,2.258592313858698,sn} - f@rt
snoeischaar,snuj - saːr,7,2.258592313858698,snuj - sxar
snijwond,snɛ - ɪ - ʋɔnt,7,2.258592313858698,snK - wOnt
snijtand,snɛ - ɪ - tɑnt,7,2.258592313858698,snK - tAnt
snijboon,snɛ - ɪ - boːn,7,2.258592313858698,snK - bon
snaaien,snaː - jən,7,2.258592313858698,sna - j@
sluisdeur,slœyz - døːr,7,2.258592313858698,slLz - d|r
sluiproute,slœy - pru - tə,7,2.258592313858698,slLp - ru - t@
slotsom,slɔt - sɔm,7,2.258592313858698,slOt - sOm
slordigheid,slɔr - dəxh - ɛ - ɪt,7,2.258592313858698,slOr - d@x - hKt
slingeraar,slɪŋ - ə - raːr,7,2.258592313858698,slI - N@ - rar
sliert,slirt,7,2.258592313858698,slirt
sleutelpositie,sløː - tɛl - poː - zit - si,7,2.258592313858698,sl| - t@l - po - zi - tsi
slavenwerk,slaː - vɛn - ʋɛrk,7,2.258592313858698,sla - v@ - wErk
slakom,slaː - kɔm,7,2.258592313858698,sla - kOm
slagzij,slɑɣ - zɛ - ɪ,7,2.258592313858698,slAx - sK
slaapvertrek,slaːp - vər - trɛk,7,2.258592313858698,slap - f@r - trEk
skistok,skɪ - stɔk,7,2.258592313858698,ski - stOk
ska,skaː,7,2.258592313858698,ska
singulariteit,sɪŋ - y - laː - ri - tɛ - ɪt,7,2.258592313858698,sIN - Gy - la - ri - tKt
seraf,sɪː - rɑf,7,2.258592313858698,se - rAf
sensatiezucht,sɛn - saː - ti - zɵxt,7,2.258592313858698,sEn - za - tsi - z}xt
sen,sɛn,7,2.258592313858698,sEn
selderie,sɛl - də - ri,7,2.258592313858698,sEl - d@ - ri
sela,seː - laː,7,2.258592313858698,se - la
seksobject,sɛk - sɔb - jɛkt,7,2.258592313858698,sEks - Ob - jEkt
seizoenkaart,sɛ - ɪ - zuŋ - kaːrt,7,2.258592313858698,sK - zuN - kart
seiner,sɛ - ɪ - nər,7,2.258592313858698,sK - n@r
scrimmage,skrɪ - maː - ʒə,7,2.258592313858698,skrI - mItS
scratchen,skrɑtx - ən,7,2.258592313858698,skrEt - S@
sclerose,sklɪː - roː - sə,7,2.258592313858698,skle - ro - z@
schuurdeur,sxyr - døːr,7,2.258592313858698,sxyr - d|r
schuldcomplex,sxɵld - kɔm - plɛks,7,2.258592313858698,sx}lt - kOm - plEks
schuimbad,sxœym - bɑt,7,2.258592313858698,sxLm - bAt
schroeien,sxru - jən,7,2.258592313858698,sxru - j@
schrikwekkend,sxrɪk - ʋɛ - kənt,7,2.258592313858698,sxrIk - wE - k@nt
schrijn,sxrɛ - ɪn,7,2.258592313858698,sxrKn
schoppenaas,sxɔ - pə - naːs,7,2.258592313858698,sxO - p@ - as
schoolvakantie,sxoːl - vaː - kɑnt - si,7,2.258592313858698,sxol - va - kAn - si
schildering,sxɪl - də - rɪŋ,7,2.258592313858698,sxIl - d@ - rIN
schijtebroek,sxɛ - ɪ - tɛ - bruk,7,2.258592313858698,sxK - t@ - bruk
schicht,sxɪxt,7,2.258592313858698,sxIxt
schemeren,sxeː - mə - rən,7,2.258592313858698,sxe - m@ - r@
schellen,sxɛ - lən,7,2.258592313858698,sxE - l@
scheepvaartmaatschappij,sxeːp - vaːrt - maːt - sxɑ - pɛ - ɪ,7,2.258592313858698,sxep - fart - mat - sxA - pK
scheepsruim,sxeːps - rœym,7,2.258592313858698,sxeps - rLm
scheepsmaatje,sxeːp - smaːtʲ - ə,7,2.258592313858698,sxeps - mat - j@
scheepsbouwer,sxeːpz - bʌʊ - ər,7,2.258592313858698,sxebz - bM - w@r
scheepsbouw,sxeːpz - bʌʊ,7,2.258592313858698,sxebz - bMw
scharlaken,sxɑr - laː - kən,7,2.258592313858698,sxAr - la - k@
schans,sxɑns,7,2.258592313858698,sxAns
schaapachtig,sxaː - pɑx - təx,7,2.258592313858698,sxap - Ax - t@x
schaakstuk,sxaːk - stɵk,7,2.258592313858698,sxak - st}k
scampi,skɑm - pi,7,2.258592313858698,skAm - pi
satellietfoto,saː - tɛ - lit - foː - toː,7,2.258592313858698,sa - t@ - lit - fo - to
satansgebroed,saː - tɑn - sxɛ - brut,7,2.258592313858698,sa - tAns - x@ - brut
sar,sɑr,7,2.258592313858698,sAr
sapcentrifuge,sɑp - sən - tri - fy - ɣə,7,2.258592313858698,sAp - sEn - tri - f( - Z@
santen,sɑn - tən,7,2.258592313858698,sAn - t@
samenspelen,saː - mən - speː - lən,7,2.258592313858698,sa - m@n - spe - l@
samenroepen,saː - mən - ru - pən,7,2.258592313858698,sa - m@n - ru - p@
samenhorigheid,saː - mənh - oː - rəxh - ɛ - ɪt,7,2.258592313858698,sa - m@n - ho - r@x - hKt
samendoen,saː - mən - dun,7,2.258592313858698,sa - m@n - dun
salmonella,sɑl - moː - nɛ - laː,7,2.258592313858698,sAl - mo - nE - la
saamhorigheidsgevoel,saːmh - oː - rɪxh - ɛ - ɪd - sxə - vul,7,2.258592313858698,sam - ho - r@x - hKts - x@ - vul
rustend,rɵ - stənt,7,2.258592313858698,r}s - t@nt
ruisen,rœy - zən,7,2.258592313858698,rL - s@
ruin,rœyn,7,2.258592313858698,rLn
ruien,rœy - ən,7,2.258592313858698,rL - j@
rozenwater,roː - zɛn - ʋaː - tər,7,2.258592313858698,ro - z@ - wa - t@r
royeren,roː - i - ɪː - rən,7,2.258592313858698,rwA - je - r@
rouwdienst,rʌʊ - dinst,7,2.258592313858698,rMw - dinst
roteren,roː - tɪː - rən,7,2.258592313858698,ro - te - r@
roquefort,roːk - və - fɔrt,7,2.258592313858698,rOk - fOrt
roomsaus,roːm - sʌʊs,7,2.258592313858698,rom - sMs
roofzuchtig,roːf - zɵx - təx,7,2.258592313858698,rof - s}x - t@x
rondsturen,rɔnt - sty - rən,7,2.258592313858698,rOnt - sty - r@
rondscharrelen,rɔnd - sxɑɾ - reː - lən,7,2.258592313858698,rOnt - sxA - r@ - l@
rondhuppelen,rɔndh - ɵ - peː - lən,7,2.258592313858698,rOnt - h} - p@ - l@
romannetje,roː - mɑ - nɛtʲ - ə,7,2.258592313858698,ro - mA - n@ - tj@
rollade,rɔ - laː - də,7,2.258592313858698,rO - la - d@
roetsjbaan,rutʃ - baːn,7,2.258592313858698,rutS - ban
ritmisch,rɪt - mis,7,2.258592313858698,rIt - mis
ril,rɪl,7,2.258592313858698,rIl
rijstpudding,rɛ - ɪst - pɵ - dɪŋ,7,2.258592313858698,rKst - p} - dIN
rijstebrij,rɛ - ɪ - stɛ - brɛ - ɪ,7,2.258592313858698,rKs - t@ - brK
rijksmuseum,rɛ - ɪk - smy - zeː - ɵm,7,2.258592313858698,rKks - my - se - j}m
ridderorde,rɪ - dɪː - rɔr - də,7,2.258592313858698,rI - d@r - Or - d@
richtpunt,rɪxt - pɵnt,7,2.258592313858698,rIxt - p}nt
ribstuk,rɪb - stɵk,7,2.258592313858698,rIp - st}k
reviseren,reː - vi - zɪː - rən,7,2.258592313858698,re - vi - ze - r@
reven,reː - vən,7,2.258592313858698,re - v@
reuzin,røː - zɪn,7,2.258592313858698,r| - zIn
retourneren,reː - tuːr - nɪː - rən,7,2.258592313858698,r@ - tur - ne - r@
requisitoir,reːk - vi - zit - ʋaːr,7,2.258592313858698,re - kwi - si - twar
remover,reː - moː - vər,7,2.258592313858698,ri - mu - v@r
rekel,reː - kɛl,7,2.258592313858698,re - k@l
reisagentschap,rɛ - ɪ - zaː - ɣɛnt - sxɑp,7,2.258592313858698,rKs - a - GEnt - sxAp
regulator,reː - ɣy - laː - tɔr,7,2.258592313858698,re - Gy - la - tOr
reflector,rɛ - flɛk - tɔr,7,2.258592313858698,r@ - flEk - tOr
reefer,reː - fər,7,2.258592313858698,ri - f@r
redoute,reː - dʌʊ - tə,7,2.258592313858698,r@ - du - t@
reddingsvlot,rɛ - dɪŋs - flɔt,7,2.258592313858698,rE - dINs - flOt
recordhouder,re - kɔrdh - ʌʊ - dər,7,2.258592313858698,r@ - kOrt - hM - d@r
recordaantal,re - kɔr - daːn - tɑl,7,2.258592313858698,r@ - kOrt - an - tAl
rechtopstaand,rɛx - tɔp - staːnt,7,2.258592313858698,rExt - Op - stant
rechterzij,rɛx - tər - zɛ - ɪ,7,2.258592313858698,rEx - t@r - zK
rashond,rɑsh - ɔnt,7,2.258592313858698,rAs - hOnt
ranja,rɑɲ - aː,7,2.258592313858698,rAn - ja
raketschip,raː - kɛt - sxɪp,7,2.258592313858698,ra - kEt - sxIp
raketgeleerde,raː - kɛt - ɣə - lɪr - də,7,2.258592313858698,ra - kEt - x@ - ler - d@
rakelings,raː - kə - lɪŋs,7,2.258592313858698,ra - k@ - lINs
ragtime,rɑx - ti - mə,7,2.258592313858698,rEg - tAjm
radarsignaal,raː - dɑr - sɪɲ - aːl,7,2.258592313858698,ra - dAr - sIn - jal
raadkamer,raːd - kaː - mər,7,2.258592313858698,rat - ka - m@r
pueblo,py - ɛ - bloː,7,2.258592313858698,pu - we - blo
protestactie,proː - tɛ - stɑk - si,7,2.258592313858698,pro - tEst - Ak - si
properheid,proː - pərh - ɛ - ɪt,7,2.258592313858698,pro - p@r - hKt
proefdraaien,pruv - draː - jən,7,2.258592313858698,pruv - dra - j@
procurator,proː - ky - raː - tɔr,7,2.258592313858698,pro - ky - ra - tOr
prijsklasse,prɛ - ɪ - sklɑ - sə,7,2.258592313858698,prKs - klA - s@
pretor,preː - tɔr,7,2.258592313858698,pre - tOr
premium,preː - mi - ɵm,7,2.258592313858698,pre - mi - j}m
prefectuur,preː - fɛk - tyr,7,2.258592313858698,pre - fEk - tyr
prefab,preː - fɑp,7,2.258592313858698,pri - fEp
